"Sample","Lab.ID","Class","Individual","Bundle.No.","Period","Event.ID","Priority","Selected","Comments","Loci","Sex","site","cid"
"154-91-01",317,"sample","7-34-11","154",3,"91-01",2,1,"1st envelope","7",204.25,91,1
"208-105-05",1109,"sample","171-105-09","208",4,"105-05",3,3,"","7",204.25,105,5
"268-62-05",529,"sample","12-106-02","268",5,"62-05",3,1,"1st envelope","7",204.25,62,5
"248-36-01",495,"sample","12-106-02","248",5,"36-01",2,1,"1st envelope","7",204.25,36,1
"236-78-02",470,"sample","25-55-01","236",4,"78-02",1,1,"","7",204.25,78,2
"222-85-03",446,"sample","10-86-01","222",4,"85-03",2,1,"","7",204.25,85,3
"37-16-05",109,"sample","13-27-05","37",2,"16-05",3,1,"","7",250.25,16,5
"22-5-3",854,"sample","31-60-03","96",5,"22-03",4,1,"","7",204.25,22,3
"38-34-08",38,"sample","2213","38",2,"34-08",1,1,"no roots on remaining  hairs ","12",250.25,34,8
"255-16-04",505,"sample","12-106-02","255",5,"16-04",2,2,"1st envelope","7",204.25,16,4
"360-21-04",696,"sample","12-106-02","360",6,"21-04",1,1,"","7",204.25,21,4
"261-28-02",516,"sample","13-27-05","261",5,"28-02",2,1,"","7",250.25,28,2
"77-85-01",165,"sample","10-86-01","77",2,"85-01",1,1,"","7",204.25,85,1
"362-83-02",1090,"sample","10-86-01","362",6,"83-02",3,2,"","7",204.25,83,2
"259-20-02",511,"sample","49-20-03","259",5,"20-02",1,1,"","7",250.25,20,2
"319-46-08",617,"sample","2213","319",6,"46-08",3,1,"","7",250.25,46,8
"175-46-06",358,"sample","31-60-03","175",4,"46-06",3,1,"1st envelope","7",204.25,46,6
"242-46-04",483,"sample","38-34-09","242",5,"46-04",2,1,"","7",204.25,46,4
"394-10-01",755,"sample","13-27-05","394",4,"10-01",3,1,"","7",250.25,10,1
"350-10-03",677,"sample","13-27-05","350",6,"10-03",3,1,"","7",250.25,10,3
"105-35-03",1043,"sample","2213","105",3,"35-03",2,2,"coarse underfur","7",250.25,35,3
"383-33-09",1092,"sample","31-60-03","383",3,"33-09",3,2,"1st envelope","7",204.25,33,9
"71-5-3",775,"sample","2213","13",5,"71-03",4,1,"","7",250.25,71,3
"106-4-4",902,"sample","67-114-04","148",4,"106-04",4,1,"","7",204.25,106,4
"74-3-4",835,"sample","10-86-01","76",3,"74-04",4,1,"","7",204.25,74,4
"78-72-05",168,"sample","78-72-05","78",2,"72-05",1,1,"1st envelope","24",204.25,72,5
"144-85-01",301,"sample","10-86-01","144",3,"85-01",3,1,"","7",204.25,85,1
"120-5-2",941,"sample","0056","189",5,"120-02",4,1,"coarse underfur","7",250.25,120,2
"114-4-2",959,"sample","0056","208",4,"114-02",4,1,"1st envelope","7",250.25,114,2
"352-67-04",1088,"sample","7-34-11","352",6,"67-04",3,2,"","7",204.25,67,4
"10-2-10",995,"sample","13-27-05","245",2,"10-Oct",4,2,"","7",250.25,10,NA
"356-53-01",689,"sample","17-2-02","356",6,"53-01",3,1,"","7",204.25,53,1
"11-3-1",787,"sample","13-27-05","26",3,"11-01",4,1,"","7",250.25,11,1
"77-106-05",167,"sample","67-114-04","77",5,"106-05",3,1,"1st envelope","7",204.25,106,5
"88-2-3",908,"sample","25-55-01","155",2,"88-03",4,1,"1st envelope","7",204.25,88,3
"67-114-04",67,"sample","67-114-04","67",2,"114-04",1,1,"","24",204.25,114,4
"25-55-01",25,"sample","25-55-01","25",1,"55-01",1,1,"1st envelope","24",204.25,55,1
"382-88-07",737,"sample","25-55-01","382",1,"88-07",3,1,"","7",204.25,88,7
"361-41-06",697,"sample","17-2-02","361",6,"41-06",1,1,"","7",204.25,41,6
"26-2-6",972,"sample","31-60-03","222",2,"26-06",4,1,"2nd envelope","7",204.25,26,6
"121-5-6",999,"sample","30-120-03","249",5,"121-06",4,2,"","7",250.25,121,6
"190-28-02",387,"sample","13-27-05","190",4,"28-02",3,1,"","7",250.25,28,2
"35-69-01",35,"sample","35-69-01","35",2,"69-01",1,1,"","24",250.25,69,1
"54-62-06",1039,"sample","50-50-01","54",2,"62-06",2,2,"","7",204.25,62,6
"11-2-1",866,"sample","13-27-05","110",2,"1-Nov",4,1,"","7",250.25,1,NA
"257-39-02",508,"sample","13-27-05","257",5,"39-02",2,3,"","7",250.25,39,2
"30-120-03",96,"sample","30-120-03","30",6,"120-03",3,1,"uf left","24",250.25,120,3
"101-6-5",833,"sample","67-114-04","73",6,"101-05",4,1,"1st envelope","7",204.25,101,5
"278-114-03",1073,"sample","131-103-04","278",5,"114-03",3,2,"1st envelope","7",204.25,114,3
"338-75-05",653,"sample","12-106-02","338",6,"75-05",1,1,"","7",204.25,75,5
"201-121-01",404,"sample","171-105-09","201",4,"121-01",1,1,"1st envelope","7",204.25,121,1
"123-2-01",260,"sample","12-106-02","123",3,"2-01",3,1,"1st envelope","7",204.25,2,1
"7-34-11",71,"sample","7-34-11","7",4,"34-11",3,1,"1st envelope","24",204.25,34,11
"97-69-05",208,"sample","97-69-05","97",3,"69-05",1,1,"","24",204.25,69,5
"108-3-1",951,"sample","135-108-03","200",3,"108-01",4,1,"","7",250.25,108,1
"231-67-03",462,"sample","25-55-01","231",4,"67-03",1,1,"1st envelope","7",204.25,67,3
"181-50-01",370,"sample","10-86-01","181",4,"50-01",2,2,"","7",204.25,50,1
"321-34-04",623,"sample","31-60-03","321",6,"34-04",3,1,"","7",204.25,34,4
"61-22-03",137,"sample","31-60-03","61",2,"22-03",2,1,"1st envelope","7",204.25,22,3
"11-75-04",11,"sample","10-86-01","11",1,"75-04",1,1,"","12",204.25,75,4
"10-2-7",955,"sample","13-27-05","204",2,"7-Dec",4,1,"","7",250.25,7,NA
"390-83-01",749,"sample","67-114-04","390",3,"83-01",3,1,"1st envelope","7",204.25,83,1
"176-29-01",360,"sample","49-20-03","176",4,"29-01",2,1,"","7",250.25,29,1
"88-89-01",191,"sample","84-66-02","88",2,"89-01",3,1,"","7",250.25,89,1
"400-114-07",763,"sample","30-120-03","400",6,"114-07",2,1,"1st envelope","7",250.25,114,7
"263-49-02",520,"sample","13-27-05","263",5,"49-02",2,1,"maybe not bear?","7",250.25,49,2
"206-115-03",414,"sample","171-105-09","206",3,"115-03",1,1,"","7",204.25,115,3
"27-1-1",863,"sample","13-27-05","107",1,"27-01",4,1,"1st envelope","7",250.25,27,1
"158-55-04",326,"sample","7-34-11","158",3,"55-04",2,1,"","7",204.25,55,4
"94-71-04",201,"sample","67-114-04","94",3,"71-04",1,1,"","7",204.25,71,4
"187-86-06",380,"sample","10-86-01","187",4,"86-06",3,1,"1st envelope","7",204.25,86,6
"83-21-01",1102,"sample","31-60-03","83",2,"21-01",2,3,"","7",204.25,21,1
"67-5-4",777,"sample","7-34-11","15",5,"67-04",4,1,"2nd envelope","7",204.25,67,4
"10-86-02",75,"sample","10-86-01","10",1,"86-02",3,1,"1st envelope","11",204.25,86,2
"191-27-02",1056,"sample","13-27-05","191",3,"27-02",3,2,"","7",250.25,27,2
"71-108-02",152,"sample","67-114-04","71",2,"108-02",3,1,"","7",204.25,108,2
"387-83-05",744,"sample","12-106-02","387",2,"83-05",1,1,"1st envelope","7",204.25,83,5
"71-6-2",903,"sample","2213","149",6,"71-02",4,1,"","7",250.25,71,2
"178-87-03",363,"sample","12-106-02","178",4,"87-03",1,1,"underfur left","7",204.25,87,3
"72-119-02",153,"sample","72-119-02","72",2,"119-02",1,1,"","7",204.25,119,2
"113-86-02",237,"sample","10-86-01","113",3,"86-02",2,1,"coarse underfur, no roots left on hairs","7",204.25,86,2
"243-45-03",485,"sample","35-69-01","243",5,"45-03",3,1,"","7",250.25,45,3
"29-90-03",94,"sample","23-100-05","29",1,"90-03",2,1,"","12",204.25,90,3
"136-98-03",286,"sample","47-64-04","136",3,"98-03",2,1,"","7",250.25,98,3
"99-45-01",214,"sample","35-69-01","99",3,"45-01",2,1,"uf left","7",250.25,45,1
"22-67-06",91,"sample","25-55-01","22",2,"67-06",3,1,"2nd envelope","11",204.25,67,6
"213-109-05",426,"sample","72-119-02","213",4,"109-05",1,1,"","7",204.25,109,5
"109-41-02",232,"sample","7-34-11","109",5,"41-02",2,1,"1st envelope","7",204.25,41,2
"169-26-04",345,"sample","3002","169",4,"26-04",3,1,"","7",250.25,26,4
"272-2-04",538,"sample","17-2-02","272",5,"2-04",3,1,"1st envelope","7",204.25,2,4
"177-64-02",361,"sample","6-87-08","177",4,"64-02",1,1,"1st envelope","8",250.25,64,2
"396-113-02",758,"sample","0056","396",5,"113-02",2,1,"","7",250.25,113,2
"44-14-04",44,"sample","2213","44",2,"14-04",1,1,"","12",250.25,14,4
"137-109-07",1106,"sample","72-119-02","137",3,"109-07",3,3,"2nd envelope","7",204.25,109,7
"2-5-5",948,"sample","17-2-02","197",5,"5-Feb",4,1,"","7",204.25,5,NA
"180-38-02",369,"sample","13-27-05","180",4,"38-02",3,1,"","7",250.25,38,2
"368-93-01",710,"sample","67-114-04","368",6,"93-01",3,1,"1st envelope","7",204.25,93,1
"221-100-05",443,"sample","7-34-11","221",4,"100-05",2,1,"","7",204.25,100,5
"334-27-03",1084,"sample","13-27-05","334",6,"27-03",3,2,"","7",250.25,27,3
"10-2-12",938,"sample","13-27-05","186",2,"12-Oct",4,1,"","7",250.25,12,NA
"235-77-02",469,"sample","235-77-01","235",4,"77-02",2,1,"1st envelope","7",250.25,77,2
"21-91-03",88,"sample","25-55-01","21",5,"91-03",2,1,"1st envelope","11",204.25,91,3
"72-4-4",1007,"sample","2213","257",4,"72-04",4,2,"","7",250.25,72,4
"199-2-02",402,"sample","13-27-05","199",4,"2-02",2,1,"","7",250.25,2,2
"69-98-05",148,"sample","12-106-02","69",2,"98-05",2,1,"1st envelope","7",204.25,98,5
"214-107-01",430,"sample","31-60-03","214",4,"107-01",2,1,"","7",204.25,107,1
"156-4-03",322,"sample","13-27-05","156",3,"4-03",3,1,"","9",250.25,4,3
"209-103-03",418,"sample","0056","209",4,"103-03",1,1,"1st envelope","7",250.25,103,3
"81-95-01",175,"sample","31-60-03","81",2,"95-01",1,1,"","7",204.25,95,1
"310-55-04",603,"sample","7-34-11","310",5,"55-04",1,1,"1st envelope","7",204.25,55,4
"284-77-01",560,"sample","25-55-01","284",2,"77-01",3,1,"1st envelope","7",204.25,77,1
"369-92-02",711,"sample","67-114-04","369",6,"92-02",1,1,"","7",204.25,92,2
"308-78-02",600,"sample","25-55-01","308",5,"78-02",2,1,"","7",204.25,78,2
"367-61-03",708,"sample","19-50-05","367",6,"61-03",2,1,"","7",250.25,61,3
"275-105-03",544,"sample","171-105-09","275",5,"105-03",2,1,"","7",204.25,105,3
"279-104-02",1074,"sample","0056","279",5,"104-02",3,2,"1st envelope","7",250.25,104,2
"203-113-03",1062,"sample","0056","203",4,"113-03",3,2,"","7",250.25,113,3
"12-62-01",77,"sample","10-86-01","12",1,"62-01",2,1,"","12",204.25,62,1
"229-66-02",458,"sample","25-55-01","229",4,"66-02",1,1,"1st envelope","7",204.25,66,2
"267-75-03",526,"sample","12-106-02","267",5,"75-03",1,1,"","7",204.25,75,3
"46-87-01",118,"sample","12-106-02","46",2,"87-01",2,1,"coarse underfur","7",204.25,87,1
"337-86-04",652,"sample","12-106-02","337",6,"86-04",3,1,"","7",204.25,86,4
"284-108-04",559,"sample","6-87-08","284",5,"108-04",1,1,"","7",250.25,108,4
"116-62-02",1045,"sample","10-86-01","116",3,"62-02",3,2,"","7",204.25,62,2
"98-57-01",210,"sample","35-69-01","98",3,"57-01",1,1,"","7",250.25,57,1
"223-73-03",448,"sample","10-86-01","223",4,"73-03",3,1,"","7",204.25,73,3
"85-41-03",184,"sample","25-55-01","85",2,"41-03",2,1,"1st envelope","7",204.25,41,3
"194-16-01",393,"sample","13-27-05","194",4,"16-01",3,1,"coarse underfur","7",250.25,16,1
"295-73-02",577,"sample","10-86-01","295",5,"73-02",2,1,"","7",204.25,73,2
"373-99-01",719,"sample","12-106-02","373",6,"99-01",1,1,"","7",204.25,99,1
"286-99-03",563,"sample","6-87-08","286",5,"99-03",2,1,"","7",250.25,99,3
"16-3-1",871,"sample","13-27-05","116",3,"16-01",4,1,"","7",250.25,16,1
"355-91-03",686,"sample","25-55-01","355",6,"91-03",3,1,"","7",204.25,91,3
"264-100-03",522,"sample","7-34-11","264",5,"100-03",2,1,"1st envelope","7",204.25,100,3
"237-55-03",474,"sample","25-55-01","237",4,"55-03",3,1,"1st envelope","7",204.25,55,3
"56-28-01",56,"sample","56-28-01","56",2,"28-01",1,1,"","24",204.25,28,1
"307-89-01",598,"sample","7-34-11","307",5,"89-01",1,1,"1st envelope","7",204.25,89,1
"1-69-02",68,"sample","35-69-01","1",1,"69-02",3,1,"","11",250.25,69,2
"15-22-02",82,"sample","25-55-01","15",1,"22-02",3,1,"","11",204.25,22,2
"55-49-03",127,"sample","31-60-03","55",2,"49-03",3,1,"blonde underfur","7",204.25,49,3
"33-48-03",33,"sample","31-60-03","33",2,"48-03",1,1,"4th envelope","11",204.25,48,3
"58-18-04",132,"sample","56-28-01","58",2,"18-04",3,1,"","7",204.25,18,4
"364-96-02",703,"sample","12-106-02","364",6,"96-02",2,1,"","7",204.25,96,2
"365-85-01",704,"sample","10-86-01","365",6,"85-01",1,1,"","7",204.25,85,1
"320-98-04",620,"sample","12-106-02","320",5,"98-04",3,1,"2nd envelopes","7",204.25,98,4
"296-94-02",578,"sample","67-114-04","296",5,"94-02",1,1,"","7",204.25,94,2
"51-86-01",51,"sample","10-86-01","51",2,"86-01",1,1,"","10",204.25,86,1
"298-83-01",583,"sample","12-106-02","298",5,"83-01",2,1,"","7",204.25,83,1
"28-89-01",28,"sample","25-55-01","28",1,"89-01",1,1,"1st envelope","12",204.25,89,1
"219-92-01",437,"sample","67-114-04","219",4,"92-01",2,1,"1st envelope","7",204.25,92,1
"130-15-01",273,"sample","13-27-05","130",3,"15-01",3,1,"1st envelope","7",250.25,15,1
"324-26-01",627,"sample","2213","324",6,"26-01",1,1,"","7",250.25,26,1
"102-26-02",219,"sample","2213","102",3,"26-02",2,1,"","7",250.25,26,2
"34-2-2",838,"sample","2213","79",2,"34-02",4,1,"1st envelope","7",250.25,34,2
"99-45-03",213,"sample","35-69-01","99",3,"45-03",1,1,"","7",250.25,45,3
"249-35-01",496,"sample","2213","249",5,"35-01",1,1,"","7",250.25,35,1
"63-2-01",141,"sample","31-60-03","63",2,"2-01",2,1,"blonde hairs, 1st envelope","7",204.25,2,1
"197-22-03",399,"sample","17-2-02","197",4,"22-03",2,1,"1st envelope","7",204.25,22,3
"241-71-02",481,"sample","2213","241",5,"71-02",2,1,"","7",250.25,71,2
"71-4-2",910,"sample","2213","157",4,"71-02",4,1,"","7",250.25,71,2
"276-121-04",545,"sample","276-121-04","276",5,"121-04",1,1,"","24",204.25,121,4
"381-55-02",733,"sample","25-55-01","381",1,"55-02",1,1,"1st envelope","7",204.25,55,2
